hospital_id,hospital_name,neighborhood,system,data_completeness,cpt,cpt_desc,gross_charge,discounted_cash,de_identified_min,de_identified_max,bcbs_price,bcbs_source,bcbs_plan,aetna_price,aetna_source,harvard_pilgrim_price,hp_plan_name,hp_source,uhc_price,uhc_source,bcbs_tic_rate,bcbs_tic_billing_class,billing_class,setting,rate_methodology,turquoise_bundled_price,turquoise_quality_rating,masscomparecare_total_paid,fh_physician_in_network,fh_physician_oon,fh_anesthesia_in_network,fh_facility_hosp_in_network,fh_facility_asc_in_network,fh_pathology_in_network
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,45378,Colonoscopy diagnostic,2097.0,,,,,,,,,,,,,,,,unknown,both,,3248,5,,735,1118,770,1923,908,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,45380,Colonoscopy with biopsy,2097.0,,,,,,,,,,,,,,,,unknown,both,,,5,,941,1359,770,2350,866,114
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,45384,Colonoscopy polyp removal (hot),3248.0,,,,,,,,,,,,,,,,unknown,both,,,5,,564,1366,770,2635,1058,114
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,45385,Colonoscopy polyp removal (snare),3248.0,,,,,,,,,,,,,,,,unknown,both,,,5,,941,1359,770,2350,866,114
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,45388,Colonoscopy ablation,3248.0,,,,,,,,,,,,,,,,unknown,both,,,5,,843,1080,,2165,976,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,74176,CT Abd/Pelvis w/o contrast,1714.0,,,,,,,,,,,,,,,,unknown,both,,1486,5,,253,403,,984,,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,74177,CT Abd/Pelvis w/ contrast,2432.0,,,,,,,,,,,,,,,,unknown,both,,1486,5,,281,422,,2215,,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,74178,CT Abd/Pelvis w/ and w/o contrast,2432.0,,,,,,,,,,,,,,,,unknown,both,,1486,5,,281,422,,2215,,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,76700,Abdominal US complete,1002.0,,,,,,,,,,,,,,,,unknown,both,,,5,,117,165,,400,,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,76705,Abdominal US limited,708.0,,,,,,,,,,,,,,,,unknown,both,,,5,,85,119,,412,,
mtauburn,Mount Auburn Hospital,Cambridge,Beth Israel Lahey Health,gross_only,91110,GI tract capsule endoscopy,4471.0,,,,,,,,,,,,,,,,unknown,both,,,5,,358,767,,3517,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43235,EGD diagnostic,2001.0,1400.7,979.38,1958.77,1667.63,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1250.83,estimated_amount,1100.55,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2001.0,estimated_amount,259.06,institutional,institutional,outpatient,fee schedule,,3,,604,1359,853,2133,704,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43239,EGD with biopsy,2003.0,1402.1,979.38,1958.77,1669.3,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1252.08,estimated_amount,1101.65,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2003.0,estimated_amount,311.9,institutional,institutional,outpatient,fee schedule,,3,,604,1359,853,2133,704,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43244,EGD band ligation,4497.0,3147.9,4668.99,4668.99,3747.8,estimated_amount,BLUE CROSS BLUE SELECT [10027411],2811.07,estimated_amount,2473.35,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,4497.0,estimated_amount,,,unknown,outpatient,,,3,,753,1175,,3109,1210,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43249,EGD with dilation,2460.0,1722.0,1958.77,1958.77,2050.16,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1537.75,estimated_amount,1353.0,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2460.0,estimated_amount,239.44,institutional,institutional,outpatient,fee schedule,,3,,466,783,,3449,1310,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43255,EGD bleeding control,4497.0,3147.9,4668.99,4668.99,3747.8,estimated_amount,BLUE CROSS BLUE SELECT [10027411],2811.07,estimated_amount,2473.35,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,4497.0,estimated_amount,311.79,institutional,institutional,outpatient,fee schedule,,3,,616,1077,853,2513,930,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,43259,EGD with ultrasound,4497.0,3147.9,4668.99,4668.99,3747.8,estimated_amount,BLUE CROSS BLUE SELECT [10027411],2811.07,estimated_amount,2473.35,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,4497.0,estimated_amount,,,unknown,outpatient,,,3,,694,1099,853,2737,1518,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,45378,Colonoscopy diagnostic,2587.0,1810.9,361.17,1958.77,1640.61,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],1617.13,estimated_amount,744.89,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,744.89,negotiated_dollar,348.56,institutional,institutional,outpatient,fee schedule,1983,3,3517,735,1118,770,1923,908,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,45380,Colonoscopy with biopsy,2490.0,1743.0,979.38,1958.77,2075.17,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1556.5,estimated_amount,1369.5,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2490.0,estimated_amount,405.16,institutional,institutional,outpatient,fee schedule,,3,,941,1359,770,2350,866,114
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,45384,Colonoscopy polyp removal (hot),2802.0,1961.4,1958.77,1958.77,2335.19,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1751.53,estimated_amount,1541.1,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2802.0,estimated_amount,456.86,institutional,institutional,outpatient,fee schedule,,3,,564,1366,770,2635,1058,114
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,45385,Colonoscopy polyp removal (snare),2490.0,1743.0,489.9,2157.99,2157.99,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],1556.5,estimated_amount,979.79,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,979.79,negotiated_dollar,471.21,institutional,institutional,outpatient,fee schedule,,3,,941,1359,770,2350,866,114
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,45388,Colonoscopy ablation,4164.0,2914.8,1958.77,1958.77,3470.28,estimated_amount,BLUE CROSS BLUE SELECT [10027411],2602.92,estimated_amount,2290.2,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,4164.0,estimated_amount,418.53,institutional,institutional,outpatient,fee schedule,,3,,843,1080,,2165,976,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,74176,CT Abd/Pelvis w/o contrast,1338.0,936.6,230.56,1223.13,891.43,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],836.38,estimated_amount,230.56,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,230.56,negotiated_dollar,313.62,institutional,institutional,outpatient,fee schedule,1314,3,,253,403,,984,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,74177,CT Abd/Pelvis w/ contrast,2158.0,1510.6,192.94,1925.86,1491.97,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],1348.97,estimated_amount,385.88,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,385.88,negotiated_dollar,1049.81,institutional,institutional,outpatient,fee schedule,1314,3,,281,422,,2215,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,74178,CT Abd/Pelvis w/ and w/o contrast,2158.0,1510.6,192.94,1925.86,1491.97,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],1348.97,estimated_amount,385.88,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,385.88,negotiated_dollar,1049.81,institutional,institutional,outpatient,fee schedule,1314,3,,281,422,,2215,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,76700,Abdominal US complete,917.0,641.9,112.51,560.99,199.42,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],573.22,estimated_amount,112.51,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,112.51,negotiated_dollar,199.42,institutional,institutional,outpatient,fee schedule,,3,,117,165,,400,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,76705,Abdominal US limited,584.0,408.8,112.51,559.77,199.42,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],365.06,estimated_amount,112.51,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,112.51,negotiated_dollar,115.79,institutional,institutional,outpatient,fee schedule,,3,,85,119,,412,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,91110,GI tract capsule endoscopy,3784.0,2648.8,380.78,4095.71,1677.31,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],2365.38,estimated_amount,761.55,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,761.55,negotiated_dollar,1166.98,institutional,institutional,outpatient,fee schedule,,3,,358,767,,3517,,
