hospital_id,hospital_name,neighborhood,system,data_completeness,cpt,cpt_desc,gross_charge,discounted_cash,de_identified_min,de_identified_max,bcbs_price,bcbs_source,bcbs_plan,aetna_price,aetna_source,harvard_pilgrim_price,hp_plan_name,hp_source,uhc_price,uhc_source,bcbs_tic_rate,bcbs_tic_billing_class,billing_class,setting,rate_methodology,turquoise_bundled_price,turquoise_quality_rating,masscomparecare_total_paid,fh_physician_in_network,fh_physician_oon,fh_anesthesia_in_network,fh_facility_hosp_in_network,fh_facility_asc_in_network,fh_pathology_in_network
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,11402,Excision benign lesion trunk/ext 1.1-2.0cm,1529.0,1070.3,579.34,1275.99,1275.99,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],955.78,estimated_amount,579.34,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,579.34,negotiated_dollar,190.51,institutional,institutional,outpatient,fee schedule,,,,612,1024,,1208,823,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,11600,Excision malignant lesion trunk/ext 0.5cm or less,2035.0,1424.5,1958.77,1958.77,2035.0,estimated_amount,BLUE CROSS BLUE SELECT [10027411],1272.08,estimated_amount,1119.25,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,2035.0,estimated_amount,199.18,institutional,institutional,outpatient,fee schedule,,,,549,917,,1208,823,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,11601,Excision malignant lesion trunk/ext 0.6-1.0cm,1254.0,877.8,579.34,1275.99,1275.99,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],783.88,estimated_amount,579.34,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,579.34,negotiated_dollar,241.2,institutional,institutional,outpatient,fee schedule,,,,641,1071,,1208,823,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,11602,Excision malignant lesion trunk/ext 1.1-2.0cm,1254.0,877.8,314.08,1249.77,691.76,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],783.88,estimated_amount,314.08,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,314.08,negotiated_dollar,262.37,institutional,institutional,outpatient,fee schedule,,,,741,1229,,1208,823,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17000,Destruction benign/premalignant lesion first,423.0,296.1,176.45,388.63,388.63,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],264.42,estimated_amount,176.45,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,176.45,negotiated_dollar,100.51,institutional,institutional,outpatient,fee schedule,,,,156,312,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17003,Destruction benign/premalignant lesion 2nd-14th each,183.0,128.1,,,183.0,estimated_amount,BLUE CROSS BLUE SELECT [10027411],114.39,estimated_amount,183.0,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,183.0,estimated_amount,3.19,institutional,institutional,outpatient,fee schedule,,,,18,51,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17110,Destruction benign lesions up to 14,466.0,326.2,176.45,388.63,388.63,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],291.3,estimated_amount,176.45,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,176.45,negotiated_dollar,115.37,institutional,institutional,outpatient,fee schedule,,,,196,393,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17311,Mohs surgery first stage trunk/ext up to 5 blocks,1526.0,1068.2,482.89,1249.77,1063.56,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],953.9,estimated_amount,482.89,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,482.89,negotiated_dollar,560.18,institutional,institutional,outpatient,fee schedule,,,,1100,1843,,1652,1344,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17312,Mohs surgery each additional block,1332.0,932.4,,,1332.0,estimated_amount,BLUE CROSS BLUE SELECT [10027411],832.63,estimated_amount,1332.0,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,1332.0,estimated_amount,298.5,institutional,institutional,outpatient,fee schedule,,,,271,449,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,17313,Mohs surgery first stage head/neck/hands up to 5 blocks,1460.0,1022.0,482.89,1249.77,1063.56,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],912.65,estimated_amount,482.89,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,482.89,negotiated_dollar,502.94,institutional,institutional,outpatient,fee schedule,,,,950,1583,,1652,1344,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,88305,Pathology exam tissue intermediate,192.0,134.4,90.37,262.93,90.37,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],120.02,estimated_amount,135.1,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,148.35,negotiated_dollar,104.94,institutional,institutional,outpatient,fee schedule,,,,114,171,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,96910,Photochemotherapy tar + UVB,317.0,221.9,108.41,284.89,123.11,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],198.16,estimated_amount,148.14,HARVARD PILGRIM ENHANCE [10024104],negotiated_dollar,162.67,negotiated_dollar,118.19,institutional,institutional,outpatient,fee schedule,,,,64,127,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,96920,Laser treatment skin <250 sq cm,,,,,270.39,bcbs_tic_insurer_mrf,HMO Blue Fully Insured (TiC),,,,,,,,270.39,institutional,institutional,outpatient,fee schedule,,,,273,543,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,99213,Office visit est patient lvl 3,361.0,252.7,26.45,123.39,36.74,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],225.66,estimated_amount,361.0,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,84.28,negotiated_dollar,103.28,institutional,institutional,outpatient,fee schedule,,,,198,343,,,,
tufts,Tufts Medical Center,Downtown/Chinatown,Tufts Medicine,full,99214,Office visit est patient lvl 4,456.0,319.2,23.8,250.3,36.74,negotiated_dollar,BLUE CROSS BLUE SELECT [10027411],285.05,estimated_amount,456.0,HARVARD PILGRIM ENHANCE [10024104],estimated_amount,456.0,estimated_amount,151.95,institutional,institutional,outpatient,fee schedule,,,,279,472,,485,,
